GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
1400000US11001001803,11001001803,"Census Tract 18.03, District of Columbia, District of Columbia",35350,5043
1400000US11001001804,11001001804,"Census Tract 18.04, District of Columbia, District of Columbia",40281,7662
1400000US11001001901,11001001901,"Census Tract 19.01, District of Columbia, District of Columbia",48073,16424
1400000US11001001902,11001001902,"Census Tract 19.02, District of Columbia, District of Columbia",72273,14462
1400000US11001002001,11001002001,"Census Tract 20.01, District of Columbia, District of Columbia",43478,15734
1400000US11001002002,11001002002,"Census Tract 20.02, District of Columbia, District of Columbia",53373,8385
1400000US11001002101,11001002101,"Census Tract 21.01, District of Columbia, District of Columbia",41886,6375
1400000US11001002102,11001002102,"Census Tract 21.02, District of Columbia, District of Columbia",42522,7817
1400000US11001002201,11001002201,"Census Tract 22.01, District of Columbia, District of Columbia",70541,7777
1400000US11001002202,11001002202,"Census Tract 22.02, District of Columbia, District of Columbia",42283,9403
1400000US11001002301,11001002301,"Census Tract 23.01, District of Columbia, District of Columbia",61500,28821
1400000US11001002302,11001002302,"Census Tract 23.02, District of Columbia, District of Columbia",43342,18630
1400000US11001002400,11001002400,"Census Tract 24, District of Columbia, District of Columbia",60082,19895
1400000US11001002501,11001002501,"Census Tract 25.01, District of Columbia, District of Columbia",48750,18060
1400000US11001002502,11001002502,"Census Tract 25.02, District of Columbia, District of Columbia",42199,6677
1400000US11001002600,11001002600,"Census Tract 26, District of Columbia, District of Columbia",144141,22799
1400000US11001002701,11001002701,"Census Tract 27.01, District of Columbia, District of Columbia",58617,8425
1400000US11001002702,11001002702,"Census Tract 27.02, District of Columbia, District of Columbia",95490,16098
1400000US11001002801,11001002801,"Census Tract 28.01, District of Columbia, District of Columbia",43661,6899
1400000US11001002802,11001002802,"Census Tract 28.02, District of Columbia, District of Columbia",41453,7902
1400000US11001002900,11001002900,"Census Tract 29, District of Columbia, District of Columbia",56000,10461
1400000US11001003000,11001003000,"Census Tract 30, District of Columbia, District of Columbia",52228,15474
1400000US11001003100,11001003100,"Census Tract 31, District of Columbia, District of Columbia",69063,21138
1400000US11001003200,11001003200,"Census Tract 32, District of Columbia, District of Columbia",50665,13225
1400000US11001003301,11001003301,"Census Tract 33.01, District of Columbia, District of Columbia",83285,11159
1400000US11001003302,11001003302,"Census Tract 33.02, District of Columbia, District of Columbia",80039,14101
1400000US11001003400,11001003400,"Census Tract 34, District of Columbia, District of Columbia",30603,8188
1400000US11001003500,11001003500,"Census Tract 35, District of Columbia, District of Columbia",41136,18974
1400000US11001003600,11001003600,"Census Tract 36, District of Columbia, District of Columbia",46034,8973
1400000US11001003700,11001003700,"Census Tract 37, District of Columbia, District of Columbia",52292,11773
1400000US11001003800,11001003800,"Census Tract 38, District of Columbia, District of Columbia",76121,8621
1400000US11001003900,11001003900,"Census Tract 39, District of Columbia, District of Columbia",72466,7657
1400000US11001004001,11001004001,"Census Tract 40.01, District of Columbia, District of Columbia",100439,7472
1400000US11001004002,11001004002,"Census Tract 40.02, District of Columbia, District of Columbia",85368,14304
1400000US11001004100,11001004100,"Census Tract 41, District of Columbia, District of Columbia",97500,21622
1400000US11001004201,11001004201,"Census Tract 42.01, District of Columbia, District of Columbia",86406,24460
1400000US11001004202,11001004202,"Census Tract 42.02, District of Columbia, District of Columbia",83588,14136
1400000US11001004300,11001004300,"Census Tract 43, District of Columbia, District of Columbia",51016,20045
1400000US11001004400,11001004400,"Census Tract 44, District of Columbia, District of Columbia",98030,12393
1400000US11001004600,11001004600,"Census Tract 46, District of Columbia, District of Columbia",76623,20119
1400000US11001004701,11001004701,"Census Tract 47.01, District of Columbia, District of Columbia",15119,7516
1400000US11001004702,11001004702,"Census Tract 47.02, District of Columbia, District of Columbia",43476,38684
1400000US11001004801,11001004801,"Census Tract 48.01, District of Columbia, District of Columbia",76618,21566
1400000US11001004802,11001004802,"Census Tract 48.02, District of Columbia, District of Columbia",42244,3753
1400000US11001004901,11001004901,"Census Tract 49.01, District of Columbia, District of Columbia",52375,18492
1400000US11001004902,11001004902,"Census Tract 49.02, District of Columbia, District of Columbia",78482,19220
1400000US11001005001,11001005001,"Census Tract 50.01, District of Columbia, District of Columbia",119643,21750
1400000US11001005002,11001005002,"Census Tract 50.02, District of Columbia, District of Columbia",73173,15749
1400000US11001005201,11001005201,"Census Tract 52.01, District of Columbia, District of Columbia",64811,8784
1400000US11001005301,11001005301,"Census Tract 53.01, District of Columbia, District of Columbia",91638,5327
1400000US11001005500,11001005500,"Census Tract 55, District of Columbia, District of Columbia",88831,8240
1400000US11001005600,11001005600,"Census Tract 56, District of Columbia, District of Columbia",61806,11573
1400000US11001005800,11001005800,"Census Tract 58, District of Columbia, District of Columbia",119167,24831
1400000US11001005900,11001005900,"Census Tract 59, District of Columbia, District of Columbia",66790,20947
1400000US11001006202,11001006202,"Census Tract 62.02, District of Columbia, District of Columbia",-,**
1400000US11001006400,11001006400,"Census Tract 64, District of Columbia, District of Columbia",21191,5986
1400000US11001006500,11001006500,"Census Tract 65, District of Columbia, District of Columbia",113542,14219
1400000US11001006600,11001006600,"Census Tract 66, District of Columbia, District of Columbia",94878,20368
1400000US11001006700,11001006700,"Census Tract 67, District of Columbia, District of Columbia",141004,12729
1400000US11001006801,11001006801,"Census Tract 68.01, District of Columbia, District of Columbia",77955,31898
1400000US11001006802,11001006802,"Census Tract 68.02, District of Columbia, District of Columbia",86719,21922
1400000US11001006804,11001006804,"Census Tract 68.04, District of Columbia, District of Columbia",-,**
1400000US11001006900,11001006900,"Census Tract 69, District of Columbia, District of Columbia",115299,12781
1400000US11001007000,11001007000,"Census Tract 70, District of Columbia, District of Columbia",92656,20685
1400000US11001007100,11001007100,"Census Tract 71, District of Columbia, District of Columbia",29493,21396
1400000US11001007200,11001007200,"Census Tract 72, District of Columbia, District of Columbia",47885,25864
1400000US11001007301,11001007301,"Census Tract 73.01, District of Columbia, District of Columbia",64821,8174
1400000US11001007304,11001007304,"Census Tract 73.04, District of Columbia, District of Columbia",31856,14616
1400000US11001007401,11001007401,"Census Tract 74.01, District of Columbia, District of Columbia",19238,3862
1400000US11001007403,11001007403,"Census Tract 74.03, District of Columbia, District of Columbia",27333,5778
1400000US11001007404,11001007404,"Census Tract 74.04, District of Columbia, District of Columbia",26250,7507
1400000US11001007406,11001007406,"Census Tract 74.06, District of Columbia, District of Columbia",27838,9182
1400000US11001007407,11001007407,"Census Tract 74.07, District of Columbia, District of Columbia",36453,12177
1400000US11001007408,11001007408,"Census Tract 74.08, District of Columbia, District of Columbia",17826,3277
1400000US11001007409,11001007409,"Census Tract 74.09, District of Columbia, District of Columbia",26636,3748
1400000US11001007502,11001007502,"Census Tract 75.02, District of Columbia, District of Columbia",31179,6385
1400000US11001007503,11001007503,"Census Tract 75.03, District of Columbia, District of Columbia",31551,6743
1400000US11001007504,11001007504,"Census Tract 75.04, District of Columbia, District of Columbia",20625,18437
1400000US11001007601,11001007601,"Census Tract 76.01, District of Columbia, District of Columbia",37687,6214
1400000US11001007603,11001007603,"Census Tract 76.03, District of Columbia, District of Columbia",49744,6929
1400000US11001007604,11001007604,"Census Tract 76.04, District of Columbia, District of Columbia",43968,8517
1400000US11001007605,11001007605,"Census Tract 76.05, District of Columbia, District of Columbia",42152,3252
1400000US11001007703,11001007703,"Census Tract 77.03, District of Columbia, District of Columbia",31955,5942
1400000US11001007707,11001007707,"Census Tract 77.07, District of Columbia, District of Columbia",38571,12386
1400000US11001007708,11001007708,"Census Tract 77.08, District of Columbia, District of Columbia",35534,9465
1400000US11001007709,11001007709,"Census Tract 77.09, District of Columbia, District of Columbia",25451,7194
1400000US11001007803,11001007803,"Census Tract 78.03, District of Columbia, District of Columbia",22685,3601
1400000US11001007804,11001007804,"Census Tract 78.04, District of Columbia, District of Columbia",25208,4916
1400000US11001007806,11001007806,"Census Tract 78.06, District of Columbia, District of Columbia",42171,5526
1400000US11001007807,11001007807,"Census Tract 78.07, District of Columbia, District of Columbia",27917,10524
1400000US11001007808,11001007808,"Census Tract 78.08, District of Columbia, District of Columbia",27531,7934
1400000US11001007809,11001007809,"Census Tract 78.09, District of Columbia, District of Columbia",22109,15623
1400000US11001007901,11001007901,"Census Tract 79.01, District of Columbia, District of Columbia",32692,14491
1400000US11001007903,11001007903,"Census Tract 79.03, District of Columbia, District of Columbia",43304,8279
1400000US11001008001,11001008001,"Census Tract 80.01, District of Columbia, District of Columbia",89128,12171
1400000US11001008002,11001008002,"Census Tract 80.02, District of Columbia, District of Columbia",92874,7726
1400000US11001008100,11001008100,"Census Tract 81, District of Columbia, District of Columbia",132321,15920
1400000US11001008200,11001008200,"Census Tract 82, District of Columbia, District of Columbia",83214,10915
1400000US11001008301,11001008301,"Census Tract 83.01, District of Columbia, District of Columbia",115216,16775
1400000US11001008302,11001008302,"Census Tract 83.02, District of Columbia, District of Columbia",101667,39796
1400000US11001008402,11001008402,"Census Tract 84.02, District of Columbia, District of Columbia",54683,16192
1400000US11001008410,11001008410,"Census Tract 84.10, District of Columbia, District of Columbia",96667,13115
1400000US11001008701,11001008701,"Census Tract 87.01, District of Columbia, District of Columbia",64464,16841
1400000US11001008702,11001008702,"Census Tract 87.02, District of Columbia, District of Columbia",41232,9458
1400000US11001008802,11001008802,"Census Tract 88.02, District of Columbia, District of Columbia",38859,8184
1400000US11001008803,11001008803,"Census Tract 88.03, District of Columbia, District of Columbia",37833,21515
1400000US11001008804,11001008804,"Census Tract 88.04, District of Columbia, District of Columbia",25978,5653
1400000US11001008903,11001008903,"Census Tract 89.03, District of Columbia, District of Columbia",26556,8826
1400000US11001008904,11001008904,"Census Tract 89.04, District of Columbia, District of Columbia",27620,9109
1400000US11001009000,11001009000,"Census Tract 90, District of Columbia, District of Columbia",39653,10780
1400000US11001009102,11001009102,"Census Tract 91.02, District of Columbia, District of Columbia",32806,10784
1400000US11001009201,11001009201,"Census Tract 92.01, District of Columbia, District of Columbia",44939,17546
1400000US11001009203,11001009203,"Census Tract 92.03, District of Columbia, District of Columbia",51726,12370
1400000US11001009204,11001009204,"Census Tract 92.04, District of Columbia, District of Columbia",28814,4791
1400000US11001009301,11001009301,"Census Tract 93.01, District of Columbia, District of Columbia",72578,16601
1400000US11001009302,11001009302,"Census Tract 93.02, District of Columbia, District of Columbia",63958,11248
1400000US11001009400,11001009400,"Census Tract 94, District of Columbia, District of Columbia",70990,7195
1400000US11001009501,11001009501,"Census Tract 95.01, District of Columbia, District of Columbia",40536,5685
1400000US11001009503,11001009503,"Census Tract 95.03, District of Columbia, District of Columbia",70875,11109
1400000US11001009504,11001009504,"Census Tract 95.04, District of Columbia, District of Columbia",50500,8915
1400000US11001009505,11001009505,"Census Tract 95.05, District of Columbia, District of Columbia",62462,10802
1400000US11001009507,11001009507,"Census Tract 95.07, District of Columbia, District of Columbia",62986,22359
1400000US11001009508,11001009508,"Census Tract 95.08, District of Columbia, District of Columbia",47410,8265
1400000US11001009509,11001009509,"Census Tract 95.09, District of Columbia, District of Columbia",59286,17626
1400000US11001009601,11001009601,"Census Tract 96.01, District of Columbia, District of Columbia",40929,33812
1400000US11001009602,11001009602,"Census Tract 96.02, District of Columbia, District of Columbia",24786,6500
1400000US11001009603,11001009603,"Census Tract 96.03, District of Columbia, District of Columbia",38404,4666
1400000US11001009604,11001009604,"Census Tract 96.04, District of Columbia, District of Columbia",37441,9730
1400000US11001009700,11001009700,"Census Tract 97, District of Columbia, District of Columbia",31549,7229
1400000US11001009801,11001009801,"Census Tract 98.01, District of Columbia, District of Columbia",31917,11746
1400000US11001009802,11001009802,"Census Tract 98.02, District of Columbia, District of Columbia",23633,15877
1400000US11001009803,11001009803,"Census Tract 98.03, District of Columbia, District of Columbia",30625,6748
1400000US11001009804,11001009804,"Census Tract 98.04, District of Columbia, District of Columbia",46554,20518
1400000US11001009807,11001009807,"Census Tract 98.07, District of Columbia, District of Columbia",42420,11583
1400000US11001009810,11001009810,"Census Tract 98.10, District of Columbia, District of Columbia",26234,2938
1400000US11001009811,11001009811,"Census Tract 98.11, District of Columbia, District of Columbia",21713,8234
1400000US11001009901,11001009901,"Census Tract 99.01, District of Columbia, District of Columbia",76736,10938
1400000US11001009902,11001009902,"Census Tract 99.02, District of Columbia, District of Columbia",51400,22780
1400000US11001009903,11001009903,"Census Tract 99.03, District of Columbia, District of Columbia",52554,7225
1400000US11001009904,11001009904,"Census Tract 99.04, District of Columbia, District of Columbia",35302,18035
1400000US11001009905,11001009905,"Census Tract 99.05, District of Columbia, District of Columbia",35186,6282
1400000US11001009906,11001009906,"Census Tract 99.06, District of Columbia, District of Columbia",34269,6249
1400000US11001009907,11001009907,"Census Tract 99.07, District of Columbia, District of Columbia",26612,6437
1400000US11001010100,11001010100,"Census Tract 101, District of Columbia, District of Columbia",51151,7001
1400000US11001010200,11001010200,"Census Tract 102, District of Columbia, District of Columbia",74744,6671
1400000US11001010300,11001010300,"Census Tract 103, District of Columbia, District of Columbia",56736,17115
1400000US11001010400,11001010400,"Census Tract 104, District of Columbia, District of Columbia",33500,13680
1400000US11001010500,11001010500,"Census Tract 105, District of Columbia, District of Columbia",57052,12921
1400000US11001010600,11001010600,"Census Tract 106, District of Columbia, District of Columbia",65122,9663
1400000US11001010700,11001010700,"Census Tract 107, District of Columbia, District of Columbia",55268,8470
1400000US11001010800,11001010800,"Census Tract 108.00, District of Columbia, District of Columbia",11375,3416
1400000US11001010900,11001010900,"Census Tract 109, District of Columbia, District of Columbia",28519,8233
1400000US11001011000,11001011000,"Census Tract 110, District of Columbia, District of Columbia",79297,14212
1400000US11001011100,11001011100,"Census Tract 111, District of Columbia, District of Columbia",55353,7891
