GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2014 Inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2014 Inflation-adjusted dollars)
1400000US11001001401,11001001401,"Census Tract 14.01, District of Columbia, District of Columbia",113345,19764
1400000US11001001402,11001001402,"Census Tract 14.02, District of Columbia, District of Columbia",128625,44185
1400000US11001001500,11001001500,"Census Tract 15, District of Columbia, District of Columbia",200404,26761
1400000US11001001600,11001001600,"Census Tract 16, District of Columbia, District of Columbia",136875,16463
1400000US11001001702,11001001702,"Census Tract 17.02, District of Columbia, District of Columbia",89926,14046
1400000US11001001803,11001001803,"Census Tract 18.03, District of Columbia, District of Columbia",47436,10702
1400000US11001001804,11001001804,"Census Tract 18.04, District of Columbia, District of Columbia",46505,10806
1400000US11001001901,11001001901,"Census Tract 19.01, District of Columbia, District of Columbia",73295,12514
1400000US11001001902,11001001902,"Census Tract 19.02, District of Columbia, District of Columbia",89639,17523
1400000US11001002001,11001002001,"Census Tract 20.01, District of Columbia, District of Columbia",52455,15321
1400000US11001002002,11001002002,"Census Tract 20.02, District of Columbia, District of Columbia",64559,15576
1400000US11001002101,11001002101,"Census Tract 21.01, District of Columbia, District of Columbia",47740,15361
1400000US11001002102,11001002102,"Census Tract 21.02, District of Columbia, District of Columbia",51555,15105
1400000US11001002201,11001002201,"Census Tract 22.01, District of Columbia, District of Columbia",67117,7704
1400000US11001002202,11001002202,"Census Tract 22.02, District of Columbia, District of Columbia",49944,14560
1400000US11001002301,11001002301,"Census Tract 23.01, District of Columbia, District of Columbia",71000,23315
1400000US11001002302,11001002302,"Census Tract 23.02, District of Columbia, District of Columbia",61458,12614
1400000US11001002400,11001002400,"Census Tract 24, District of Columbia, District of Columbia",91591,16061
1400000US11001002501,11001002501,"Census Tract 25.01, District of Columbia, District of Columbia",35813,14182
1400000US11001002502,11001002502,"Census Tract 25.02, District of Columbia, District of Columbia",65325,6132
1400000US11001002600,11001002600,"Census Tract 26, District of Columbia, District of Columbia",129211,23234
1400000US11001002701,11001002701,"Census Tract 27.01, District of Columbia, District of Columbia",67181,12080
1400000US11001002702,11001002702,"Census Tract 27.02, District of Columbia, District of Columbia",90658,15472
1400000US11001002801,11001002801,"Census Tract 28.01, District of Columbia, District of Columbia",49296,4798
1400000US11001002802,11001002802,"Census Tract 28.02, District of Columbia, District of Columbia",55875,5009
1400000US11001002900,11001002900,"Census Tract 29, District of Columbia, District of Columbia",81815,7488
1400000US11001003000,11001003000,"Census Tract 30, District of Columbia, District of Columbia",64564,10035
1400000US11001003100,11001003100,"Census Tract 31, District of Columbia, District of Columbia",71774,19692
1400000US11001003200,11001003200,"Census Tract 32, District of Columbia, District of Columbia",68163,11224
1400000US11001003301,11001003301,"Census Tract 33.01, District of Columbia, District of Columbia",96136,15468
1400000US11001003302,11001003302,"Census Tract 33.02, District of Columbia, District of Columbia",100395,19519
1400000US11001003400,11001003400,"Census Tract 34, District of Columbia, District of Columbia",80789,28922
1400000US11001003500,11001003500,"Census Tract 35, District of Columbia, District of Columbia",68995,15278
1400000US11001003600,11001003600,"Census Tract 36, District of Columbia, District of Columbia",92139,8990
1400000US11001003700,11001003700,"Census Tract 37, District of Columbia, District of Columbia",68462,24672
1400000US11001003800,11001003800,"Census Tract 38, District of Columbia, District of Columbia",89295,6435
1400000US11001003900,11001003900,"Census Tract 39, District of Columbia, District of Columbia",82188,12185
1400000US11001004001,11001004001,"Census Tract 40.01, District of Columbia, District of Columbia",109884,17242
1400000US11001004002,11001004002,"Census Tract 40.02, District of Columbia, District of Columbia",91970,8543
1400000US11001004100,11001004100,"Census Tract 41, District of Columbia, District of Columbia",125179,14720
1400000US11001004201,11001004201,"Census Tract 42.01, District of Columbia, District of Columbia",97813,17994
1400000US11001004202,11001004202,"Census Tract 42.02, District of Columbia, District of Columbia",88750,20925
1400000US11001004300,11001004300,"Census Tract 43, District of Columbia, District of Columbia",81034,14049
1400000US11001004400,11001004400,"Census Tract 44, District of Columbia, District of Columbia",133269,19090
1400000US11001004600,11001004600,"Census Tract 46, District of Columbia, District of Columbia",91750,52157
1400000US11001004701,11001004701,"Census Tract 47.01, District of Columbia, District of Columbia",25577,11096
1400000US11001004702,11001004702,"Census Tract 47.02, District of Columbia, District of Columbia",79833,11075
1400000US11001004801,11001004801,"Census Tract 48.01, District of Columbia, District of Columbia",99808,12539
1400000US11001004802,11001004802,"Census Tract 48.02, District of Columbia, District of Columbia",75125,30537
1400000US11001004901,11001004901,"Census Tract 49.01, District of Columbia, District of Columbia",54531,12790
1400000US11001004902,11001004902,"Census Tract 49.02, District of Columbia, District of Columbia",97813,41081
1400000US11001005001,11001005001,"Census Tract 50.01, District of Columbia, District of Columbia",132232,13434
1400000US11001005002,11001005002,"Census Tract 50.02, District of Columbia, District of Columbia",76507,9410
1400000US11001005201,11001005201,"Census Tract 52.01, District of Columbia, District of Columbia",101789,16024
1400000US11001005301,11001005301,"Census Tract 53.01, District of Columbia, District of Columbia",95078,15626
1400000US11001005500,11001005500,"Census Tract 55, District of Columbia, District of Columbia",90645,23638
1400000US11001005600,11001005600,"Census Tract 56, District of Columbia, District of Columbia",70977,22536
1400000US11001005800,11001005800,"Census Tract 58, District of Columbia, District of Columbia",122500,19626
1400000US11001005900,11001005900,"Census Tract 59, District of Columbia, District of Columbia",95714,17901
1400000US11001006202,11001006202,"Census Tract 62.02, District of Columbia, District of Columbia",-,**
1400000US11001006400,11001006400,"Census Tract 64, District of Columbia, District of Columbia",19933,4974
1400000US11001006500,11001006500,"Census Tract 65, District of Columbia, District of Columbia",128654,17618
1400000US11001006600,11001006600,"Census Tract 66, District of Columbia, District of Columbia",159659,19081
1400000US11001006700,11001006700,"Census Tract 67, District of Columbia, District of Columbia",138292,12058
1400000US11001006801,11001006801,"Census Tract 68.01, District of Columbia, District of Columbia",77348,9438
1400000US11001006802,11001006802,"Census Tract 68.02, District of Columbia, District of Columbia",105625,10696
1400000US11001006804,11001006804,"Census Tract 68.04, District of Columbia, District of Columbia",-,**
1400000US11001006900,11001006900,"Census Tract 69, District of Columbia, District of Columbia",114676,23343
1400000US11001007000,11001007000,"Census Tract 70, District of Columbia, District of Columbia",112371,13011
1400000US11001007100,11001007100,"Census Tract 71, District of Columbia, District of Columbia",65195,13116
1400000US11001007200,11001007200,"Census Tract 72, District of Columbia, District of Columbia",106000,19956
1400000US11001007301,11001007301,"Census Tract 73.01, District of Columbia, District of Columbia",66094,17390
1400000US11001007304,11001007304,"Census Tract 73.04, District of Columbia, District of Columbia",26683,20298
1400000US11001007401,11001007401,"Census Tract 74.01, District of Columbia, District of Columbia",14813,3464
1400000US11001007403,11001007403,"Census Tract 74.03, District of Columbia, District of Columbia",28149,6117
1400000US11001007404,11001007404,"Census Tract 74.04, District of Columbia, District of Columbia",28250,4425
1400000US11001007406,11001007406,"Census Tract 74.06, District of Columbia, District of Columbia",31331,9426
1400000US11001007407,11001007407,"Census Tract 74.07, District of Columbia, District of Columbia",39245,7129
1400000US11001007408,11001007408,"Census Tract 74.08, District of Columbia, District of Columbia",23879,5373
1400000US11001007409,11001007409,"Census Tract 74.09, District of Columbia, District of Columbia",34000,8784
1400000US11001007502,11001007502,"Census Tract 75.02, District of Columbia, District of Columbia",23304,13007
1400000US11001007503,11001007503,"Census Tract 75.03, District of Columbia, District of Columbia",30893,8429
1400000US11001007504,11001007504,"Census Tract 75.04, District of Columbia, District of Columbia",18529,4506
1400000US11001007601,11001007601,"Census Tract 76.01, District of Columbia, District of Columbia",37434,8666
1400000US11001007603,11001007603,"Census Tract 76.03, District of Columbia, District of Columbia",53897,10982
1400000US11001007604,11001007604,"Census Tract 76.04, District of Columbia, District of Columbia",56736,7204
1400000US11001007605,11001007605,"Census Tract 76.05, District of Columbia, District of Columbia",44489,7634
1400000US11001007703,11001007703,"Census Tract 77.03, District of Columbia, District of Columbia",25180,5007
1400000US11001007707,11001007707,"Census Tract 77.07, District of Columbia, District of Columbia",47883,16250
1400000US11001007708,11001007708,"Census Tract 77.08, District of Columbia, District of Columbia",27760,9200
1400000US11001007709,11001007709,"Census Tract 77.09, District of Columbia, District of Columbia",34825,4308
1400000US11001007803,11001007803,"Census Tract 78.03, District of Columbia, District of Columbia",36957,12256
1400000US11001007804,11001007804,"Census Tract 78.04, District of Columbia, District of Columbia",39525,11542
1400000US11001007806,11001007806,"Census Tract 78.06, District of Columbia, District of Columbia",34896,10006
1400000US11001007807,11001007807,"Census Tract 78.07, District of Columbia, District of Columbia",32000,13612
1400000US11001007808,11001007808,"Census Tract 78.08, District of Columbia, District of Columbia",40923,20004
1400000US11001007809,11001007809,"Census Tract 78.09, District of Columbia, District of Columbia",38819,8293
1400000US11001007901,11001007901,"Census Tract 79.01, District of Columbia, District of Columbia",40658,9414
1400000US11001007903,11001007903,"Census Tract 79.03, District of Columbia, District of Columbia",46638,6998
1400000US11001008001,11001008001,"Census Tract 80.01, District of Columbia, District of Columbia",112115,17051
1400000US11001008002,11001008002,"Census Tract 80.02, District of Columbia, District of Columbia",106429,8851
1400000US11001008100,11001008100,"Census Tract 81, District of Columbia, District of Columbia",124239,11258
1400000US11001008200,11001008200,"Census Tract 82, District of Columbia, District of Columbia",98036,7380
1400000US11001008301,11001008301,"Census Tract 83.01, District of Columbia, District of Columbia",143208,34135
1400000US11001008302,11001008302,"Census Tract 83.02, District of Columbia, District of Columbia",110250,12838
1400000US11001008402,11001008402,"Census Tract 84.02, District of Columbia, District of Columbia",74583,14447
1400000US11001008410,11001008410,"Census Tract 84.10, District of Columbia, District of Columbia",107662,6374
1400000US11001008701,11001008701,"Census Tract 87.01, District of Columbia, District of Columbia",66442,15313
1400000US11001008702,11001008702,"Census Tract 87.02, District of Columbia, District of Columbia",51211,10306
1400000US11001008802,11001008802,"Census Tract 88.02, District of Columbia, District of Columbia",52606,17534
1400000US11001008803,11001008803,"Census Tract 88.03, District of Columbia, District of Columbia",15313,13902
1400000US11001008804,11001008804,"Census Tract 88.04, District of Columbia, District of Columbia",38500,19121
1400000US11001008903,11001008903,"Census Tract 89.03, District of Columbia, District of Columbia",34949,9254
1400000US11001008904,11001008904,"Census Tract 89.04, District of Columbia, District of Columbia",31694,7858
1400000US11001009000,11001009000,"Census Tract 90, District of Columbia, District of Columbia",31848,12333
1400000US11001009102,11001009102,"Census Tract 91.02, District of Columbia, District of Columbia",44043,10054
1400000US11001009201,11001009201,"Census Tract 92.01, District of Columbia, District of Columbia",52279,8631
1400000US11001009203,11001009203,"Census Tract 92.03, District of Columbia, District of Columbia",68750,35592
1400000US11001009204,11001009204,"Census Tract 92.04, District of Columbia, District of Columbia",21993,7760
1400000US11001009301,11001009301,"Census Tract 93.01, District of Columbia, District of Columbia",75353,10479
1400000US11001009302,11001009302,"Census Tract 93.02, District of Columbia, District of Columbia",63375,7649
1400000US11001009400,11001009400,"Census Tract 94, District of Columbia, District of Columbia",71454,18027
1400000US11001009501,11001009501,"Census Tract 95.01, District of Columbia, District of Columbia",43924,7827
1400000US11001009503,11001009503,"Census Tract 95.03, District of Columbia, District of Columbia",80179,5328
1400000US11001009504,11001009504,"Census Tract 95.04, District of Columbia, District of Columbia",65682,7944
1400000US11001009505,11001009505,"Census Tract 95.05, District of Columbia, District of Columbia",70967,15267
1400000US11001009507,11001009507,"Census Tract 95.07, District of Columbia, District of Columbia",53789,7161
1400000US11001009508,11001009508,"Census Tract 95.08, District of Columbia, District of Columbia",60000,8827
1400000US11001009509,11001009509,"Census Tract 95.09, District of Columbia, District of Columbia",68973,10848
1400000US11001009601,11001009601,"Census Tract 96.01, District of Columbia, District of Columbia",26607,18082
1400000US11001009602,11001009602,"Census Tract 96.02, District of Columbia, District of Columbia",22949,3864
1400000US11001009603,11001009603,"Census Tract 96.03, District of Columbia, District of Columbia",39295,6748
1400000US11001009604,11001009604,"Census Tract 96.04, District of Columbia, District of Columbia",49196,9631
1400000US11001009700,11001009700,"Census Tract 97, District of Columbia, District of Columbia",35833,6909
1400000US11001009801,11001009801,"Census Tract 98.01, District of Columbia, District of Columbia",26389,7588
1400000US11001009802,11001009802,"Census Tract 98.02, District of Columbia, District of Columbia",30658,11240
1400000US11001009803,11001009803,"Census Tract 98.03, District of Columbia, District of Columbia",25500,8956
1400000US11001009804,11001009804,"Census Tract 98.04, District of Columbia, District of Columbia",43098,10546
1400000US11001009807,11001009807,"Census Tract 98.07, District of Columbia, District of Columbia",39758,9079
1400000US11001009810,11001009810,"Census Tract 98.10, District of Columbia, District of Columbia",28922,7123
1400000US11001009811,11001009811,"Census Tract 98.11, District of Columbia, District of Columbia",29375,4146
1400000US11001009901,11001009901,"Census Tract 99.01, District of Columbia, District of Columbia",82151,11813
1400000US11001009902,11001009902,"Census Tract 99.02, District of Columbia, District of Columbia",42355,6194
1400000US11001009903,11001009903,"Census Tract 99.03, District of Columbia, District of Columbia",61094,6620
1400000US11001009904,11001009904,"Census Tract 99.04, District of Columbia, District of Columbia",33237,4343
1400000US11001009905,11001009905,"Census Tract 99.05, District of Columbia, District of Columbia",42788,6354
1400000US11001009906,11001009906,"Census Tract 99.06, District of Columbia, District of Columbia",43929,10811
1400000US11001009907,11001009907,"Census Tract 99.07, District of Columbia, District of Columbia",24831,6065
1400000US11001010100,11001010100,"Census Tract 101, District of Columbia, District of Columbia",80992,16103
1400000US11001010200,11001010200,"Census Tract 102, District of Columbia, District of Columbia",92917,11148
1400000US11001010300,11001010300,"Census Tract 103, District of Columbia, District of Columbia",61926,14651
1400000US11001010400,11001010400,"Census Tract 104, District of Columbia, District of Columbia",35410,7333
1400000US11001010500,11001010500,"Census Tract 105, District of Columbia, District of Columbia",75938,22426
1400000US11001010600,11001010600,"Census Tract 106, District of Columbia, District of Columbia",84505,15579
1400000US11001010700,11001010700,"Census Tract 107, District of Columbia, District of Columbia",73300,19442
1400000US11001010800,11001010800,"Census Tract 108, District of Columbia, District of Columbia",30694,13359
1400000US11001010900,11001010900,"Census Tract 109, District of Columbia, District of Columbia",32092,6453
1400000US11001011000,11001011000,"Census Tract 110, District of Columbia, District of Columbia",87906,15677
1400000US11001011100,11001011100,"Census Tract 111, District of Columbia, District of Columbia",58833,13079
