GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2016 inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2016 inflation-adjusted dollars)
0500000US11001,11001,"District of Columbia, District of Columbia",72935,1164
1400000US11001000100,11001000100,"Census Tract 1, District of Columbia, District of Columbia",167188,20715
1400000US11001000201,11001000201,"Census Tract 2.01, District of Columbia, District of Columbia",-,**
1400000US11001000202,11001000202,"Census Tract 2.02, District of Columbia, District of Columbia",161378,21166
1400000US11001000300,11001000300,"Census Tract 3, District of Columbia, District of Columbia",131127,13777
1400000US11001000400,11001000400,"Census Tract 4, District of Columbia, District of Columbia",181406,47481
1400000US11001000501,11001000501,"Census Tract 5.01, District of Columbia, District of Columbia",102398,9918
1400000US11001000502,11001000502,"Census Tract 5.02, District of Columbia, District of Columbia",119650,16003
1400000US11001000600,11001000600,"Census Tract 6, District of Columbia, District of Columbia",203529,61725
1400000US11001000701,11001000701,"Census Tract 7.01, District of Columbia, District of Columbia",82054,7909
1400000US11001000702,11001000702,"Census Tract 7.02, District of Columbia, District of Columbia",70718,9371
1400000US11001000801,11001000801,"Census Tract 8.01, District of Columbia, District of Columbia",145592,46797
1400000US11001000802,11001000802,"Census Tract 8.02, District of Columbia, District of Columbia",93750,19182
1400000US11001000901,11001000901,"Census Tract 9.01, District of Columbia, District of Columbia",235517,34542
1400000US11001000902,11001000902,"Census Tract 9.02, District of Columbia, District of Columbia",202250,28646
1400000US11001001001,11001001001,"Census Tract 10.01, District of Columbia, District of Columbia",160412,14826
1400000US11001001002,11001001002,"Census Tract 10.02, District of Columbia, District of Columbia",91473,20483
1400000US11001001100,11001001100,"Census Tract 11, District of Columbia, District of Columbia",156250,26065
1400000US11001001200,11001001200,"Census Tract 12, District of Columbia, District of Columbia",105000,19822
1400000US11001001301,11001001301,"Census Tract 13.01, District of Columbia, District of Columbia",131162,6717
1400000US11001001302,11001001302,"Census Tract 13.02, District of Columbia, District of Columbia",106987,14270
1400000US11001001401,11001001401,"Census Tract 14.01, District of Columbia, District of Columbia",114618,23166
1400000US11001001402,11001001402,"Census Tract 14.02, District of Columbia, District of Columbia",107348,22370
1400000US11001001500,11001001500,"Census Tract 15, District of Columbia, District of Columbia",203796,11007
1400000US11001001600,11001001600,"Census Tract 16, District of Columbia, District of Columbia",170053,21294
1400000US11001001702,11001001702,"Census Tract 17.02, District of Columbia, District of Columbia",89268,17264
1400000US11001001803,11001001803,"Census Tract 18.03, District of Columbia, District of Columbia",50227,12642
1400000US11001001804,11001001804,"Census Tract 18.04, District of Columbia, District of Columbia",41894,7257
1400000US11001001901,11001001901,"Census Tract 19.01, District of Columbia, District of Columbia",74875,11231
1400000US11001001902,11001001902,"Census Tract 19.02, District of Columbia, District of Columbia",82344,15488
1400000US11001002001,11001002001,"Census Tract 20.01, District of Columbia, District of Columbia",63906,5533
1400000US11001002002,11001002002,"Census Tract 20.02, District of Columbia, District of Columbia",82500,9083
1400000US11001002101,11001002101,"Census Tract 21.01, District of Columbia, District of Columbia",58480,5572
1400000US11001002102,11001002102,"Census Tract 21.02, District of Columbia, District of Columbia",71528,11873
1400000US11001002201,11001002201,"Census Tract 22.01, District of Columbia, District of Columbia",67470,11449
1400000US11001002202,11001002202,"Census Tract 22.02, District of Columbia, District of Columbia",53073,11651
1400000US11001002301,11001002301,"Census Tract 23.01, District of Columbia, District of Columbia",105931,16920
