GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2012 inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2012 inflation-adjusted dollars)
1400000US11001002302,11001002302,"Census Tract 23.02, District of Columbia, District of Columbia",60898,15594
1400000US11001002400,11001002400,"Census Tract 24, District of Columbia, District of Columbia",63646,24064
1400000US11001002501,11001002501,"Census Tract 25.01, District of Columbia, District of Columbia",27143,12043
1400000US11001002502,11001002502,"Census Tract 25.02, District of Columbia, District of Columbia",41824,7345
1400000US11001002600,11001002600,"Census Tract 26, District of Columbia, District of Columbia",108472,30115
1400000US11001002701,11001002701,"Census Tract 27.01, District of Columbia, District of Columbia",52833,12296
1400000US11001002702,11001002702,"Census Tract 27.02, District of Columbia, District of Columbia",91961,11157
1400000US11001002801,11001002801,"Census Tract 28.01, District of Columbia, District of Columbia",47037,5848
1400000US11001002802,11001002802,"Census Tract 28.02, District of Columbia, District of Columbia",47721,10198
1400000US11001002900,11001002900,"Census Tract 29, District of Columbia, District of Columbia",64493,10041
1400000US11001003000,11001003000,"Census Tract 30, District of Columbia, District of Columbia",63438,12425
1400000US11001003100,11001003100,"Census Tract 31, District of Columbia, District of Columbia",61750,12671
1400000US11001003200,11001003200,"Census Tract 32, District of Columbia, District of Columbia",68750,11708
1400000US11001003301,11001003301,"Census Tract 33.01, District of Columbia, District of Columbia",88674,12640
1400000US11001003302,11001003302,"Census Tract 33.02, District of Columbia, District of Columbia",107159,28006
1400000US11001003400,11001003400,"Census Tract 34, District of Columbia, District of Columbia",53398,14457
1400000US11001003500,11001003500,"Census Tract 35, District of Columbia, District of Columbia",64183,17172
1400000US11001003600,11001003600,"Census Tract 36, District of Columbia, District of Columbia",60284,13010
1400000US11001003700,11001003700,"Census Tract 37, District of Columbia, District of Columbia",55479,10249
1400000US11001003800,11001003800,"Census Tract 38, District of Columbia, District of Columbia",89853,9156
1400000US11001003900,11001003900,"Census Tract 39, District of Columbia, District of Columbia",76563,8594
1400000US11001004001,11001004001,"Census Tract 40.01, District of Columbia, District of Columbia",106227,10151
1400000US11001004002,11001004002,"Census Tract 40.02, District of Columbia, District of Columbia",89868,9528
1400000US11001004100,11001004100,"Census Tract 41, District of Columbia, District of Columbia",107734,20725
1400000US11001004201,11001004201,"Census Tract 42.01, District of Columbia, District of Columbia",87237,15472
1400000US11001004202,11001004202,"Census Tract 42.02, District of Columbia, District of Columbia",82594,11698
1400000US11001004300,11001004300,"Census Tract 43, District of Columbia, District of Columbia",75625,11372
1400000US11001004400,11001004400,"Census Tract 44, District of Columbia, District of Columbia",105635,11309
1400000US11001004600,11001004600,"Census Tract 46, District of Columbia, District of Columbia",74643,24227
1400000US11001004701,11001004701,"Census Tract 47.01, District of Columbia, District of Columbia",26122,15616
1400000US11001004702,11001004702,"Census Tract 47.02, District of Columbia, District of Columbia",72607,16071
1400000US11001004801,11001004801,"Census Tract 48.01, District of Columbia, District of Columbia",84875,21754
