GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
1400000US11001005800,11001005800,"Census Tract 58, District of Columbia, District of Columbia",120329,22567
1400000US11001005900,11001005900,"Census Tract 59, District of Columbia, District of Columbia",83911,8783
1400000US11001006202,11001006202,"Census Tract 62.02, District of Columbia, District of Columbia",-,**
1400000US11001006400,11001006400,"Census Tract 64, District of Columbia, District of Columbia",20965,2795
1400000US11001006500,11001006500,"Census Tract 65, District of Columbia, District of Columbia",127963,21128
1400000US11001006600,11001006600,"Census Tract 66, District of Columbia, District of Columbia",123170,28889
1400000US11001006700,11001006700,"Census Tract 67, District of Columbia, District of Columbia",145313,10290
1400000US11001006801,11001006801,"Census Tract 68.01, District of Columbia, District of Columbia",83618,12762
1400000US11001006802,11001006802,"Census Tract 68.02, District of Columbia, District of Columbia",99500,9039
1400000US11001006804,11001006804,"Census Tract 68.04, District of Columbia, District of Columbia",-,**
1400000US11001006900,11001006900,"Census Tract 69, District of Columbia, District of Columbia",118500,27153
1400000US11001007000,11001007000,"Census Tract 70, District of Columbia, District of Columbia",102054,21275
1400000US11001007100,11001007100,"Census Tract 71, District of Columbia, District of Columbia",39861,38346
1400000US11001007200,11001007200,"Census Tract 72, District of Columbia, District of Columbia",80313,11925
1400000US11001007301,11001007301,"Census Tract 73.01, District of Columbia, District of Columbia",66990,6776
1400000US11001007304,11001007304,"Census Tract 73.04, District of Columbia, District of Columbia",32000,17511
1400000US11001007401,11001007401,"Census Tract 74.01, District of Columbia, District of Columbia",16000,10364
1400000US11001007403,11001007403,"Census Tract 74.03, District of Columbia, District of Columbia",31647,4418
1400000US11001007404,11001007404,"Census Tract 74.04, District of Columbia, District of Columbia",26681,6495
1400000US11001007406,11001007406,"Census Tract 74.06, District of Columbia, District of Columbia",27333,11981
1400000US11001007407,11001007407,"Census Tract 74.07, District of Columbia, District of Columbia",36332,5640
1400000US11001007408,11001007408,"Census Tract 74.08, District of Columbia, District of Columbia",19175,1851
1400000US11001007409,11001007409,"Census Tract 74.09, District of Columbia, District of Columbia",25369,4904
1400000US11001007502,11001007502,"Census Tract 75.02, District of Columbia, District of Columbia",31458,7081
1400000US11001007503,11001007503,"Census Tract 75.03, District of Columbia, District of Columbia",30313,9416
1400000US11001007504,11001007504,"Census Tract 75.04, District of Columbia, District of Columbia",19519,6923
1400000US11001007601,11001007601,"Census Tract 76.01, District of Columbia, District of Columbia",40681,4863
1400000US11001007603,11001007603,"Census Tract 76.03, District of Columbia, District of Columbia",49458,5617
1400000US11001007604,11001007604,"Census Tract 76.04, District of Columbia, District of Columbia",51074,5087
1400000US11001007605,11001007605,"Census Tract 76.05, District of Columbia, District of Columbia",41773,5879
1400000US11001007703,11001007703,"Census Tract 77.03, District of Columbia, District of Columbia",32220,8683
1400000US11001007707,11001007707,"Census Tract 77.07, District of Columbia, District of Columbia",46680,7573
1400000US11001007708,11001007708,"Census Tract 77.08, District of Columbia, District of Columbia",29063,11659
1400000US11001007709,11001007709,"Census Tract 77.09, District of Columbia, District of Columbia",28490,11385
1400000US11001007803,11001007803,"Census Tract 78.03, District of Columbia, District of Columbia",25577,7034
1400000US11001007804,11001007804,"Census Tract 78.04, District of Columbia, District of Columbia",26833,5078
1400000US11001007806,11001007806,"Census Tract 78.06, District of Columbia, District of Columbia",42390,7721
1400000US11001007807,11001007807,"Census Tract 78.07, District of Columbia, District of Columbia",26989,8886
1400000US11001007808,11001007808,"Census Tract 78.08, District of Columbia, District of Columbia",24375,6760
1400000US11001007809,11001007809,"Census Tract 78.09, District of Columbia, District of Columbia",21332,11393
1400000US11001007901,11001007901,"Census Tract 79.01, District of Columbia, District of Columbia",31765,11979
1400000US11001007903,11001007903,"Census Tract 79.03, District of Columbia, District of Columbia",43000,4966
1400000US11001008001,11001008001,"Census Tract 80.01, District of Columbia, District of Columbia",94931,11915
1400000US11001008002,11001008002,"Census Tract 80.02, District of Columbia, District of Columbia",96385,6989
1400000US11001008100,11001008100,"Census Tract 81, District of Columbia, District of Columbia",128523,13519
1400000US11001008200,11001008200,"Census Tract 82, District of Columbia, District of Columbia",85484,15388
1400000US11001008301,11001008301,"Census Tract 83.01, District of Columbia, District of Columbia",121058,32577
1400000US11001008302,11001008302,"Census Tract 83.02, District of Columbia, District of Columbia",96823,19945
1400000US11001008402,11001008402,"Census Tract 84.02, District of Columbia, District of Columbia",64261,17796
1400000US11001008410,11001008410,"Census Tract 84.10, District of Columbia, District of Columbia",104710,11479
1400000US11001008701,11001008701,"Census Tract 87.01, District of Columbia, District of Columbia",54750,11985
1400000US11001008702,11001008702,"Census Tract 87.02, District of Columbia, District of Columbia",51650,15260
1400000US11001008802,11001008802,"Census Tract 88.02, District of Columbia, District of Columbia",41746,4833
1400000US11001008803,11001008803,"Census Tract 88.03, District of Columbia, District of Columbia",27344,23672
1400000US11001008804,11001008804,"Census Tract 88.04, District of Columbia, District of Columbia",26615,11040
1400000US11001008903,11001008903,"Census Tract 89.03, District of Columbia, District of Columbia",30020,9128
1400000US11001008904,11001008904,"Census Tract 89.04, District of Columbia, District of Columbia",27601,6852
1400000US11001009000,11001009000,"Census Tract 90, District of Columbia, District of Columbia",32287,11386
1400000US11001009102,11001009102,"Census Tract 91.02, District of Columbia, District of Columbia",31544,11798
1400000US11001009201,11001009201,"Census Tract 92.01, District of Columbia, District of Columbia",41902,10690
1400000US11001009203,11001009203,"Census Tract 92.03, District of Columbia, District of Columbia",46159,10837
1400000US11001009204,11001009204,"Census Tract 92.04, District of Columbia, District of Columbia",31290,12370
1400000US11001009301,11001009301,"Census Tract 93.01, District of Columbia, District of Columbia",75833,14540
1400000US11001009302,11001009302,"Census Tract 93.02, District of Columbia, District of Columbia",65700,10043
1400000US11001009400,11001009400,"Census Tract 94, District of Columbia, District of Columbia",69639,9183
1400000US11001009501,11001009501,"Census Tract 95.01, District of Columbia, District of Columbia",40528,8024
1400000US11001009503,11001009503,"Census Tract 95.03, District of Columbia, District of Columbia",77451,11944
1400000US11001009504,11001009504,"Census Tract 95.04, District of Columbia, District of Columbia",52095,6138
1400000US11001009505,11001009505,"Census Tract 95.05, District of Columbia, District of Columbia",66591,9059
1400000US11001009507,11001009507,"Census Tract 95.07, District of Columbia, District of Columbia",52981,19760
1400000US11001009508,11001009508,"Census Tract 95.08, District of Columbia, District of Columbia",51525,5532
1400000US11001009509,11001009509,"Census Tract 95.09, District of Columbia, District of Columbia",66341,14548
1400000US11001009601,11001009601,"Census Tract 96.01, District of Columbia, District of Columbia",45000,12372
1400000US11001009602,11001009602,"Census Tract 96.02, District of Columbia, District of Columbia",25307,6640
1400000US11001009603,11001009603,"Census Tract 96.03, District of Columbia, District of Columbia",41898,6306
1400000US11001009604,11001009604,"Census Tract 96.04, District of Columbia, District of Columbia",43588,6753
1400000US11001009700,11001009700,"Census Tract 97, District of Columbia, District of Columbia",30821,8530
1400000US11001009801,11001009801,"Census Tract 98.01, District of Columbia, District of Columbia",28900,8413
1400000US11001009802,11001009802,"Census Tract 98.02, District of Columbia, District of Columbia",24464,7131
1400000US11001009803,11001009803,"Census Tract 98.03, District of Columbia, District of Columbia",26471,11373
1400000US11001009804,11001009804,"Census Tract 98.04, District of Columbia, District of Columbia",50156,13143
1400000US11001009807,11001009807,"Census Tract 98.07, District of Columbia, District of Columbia",38500,14790
1400000US11001009810,11001009810,"Census Tract 98.10, District of Columbia, District of Columbia",26515,2750
1400000US11001009811,11001009811,"Census Tract 98.11, District of Columbia, District of Columbia",25750,10534
1400000US11001009901,11001009901,"Census Tract 99.01, District of Columbia, District of Columbia",80036,5367
1400000US11001009902,11001009902,"Census Tract 99.02, District of Columbia, District of Columbia",52379,10855
1400000US11001009903,11001009903,"Census Tract 99.03, District of Columbia, District of Columbia",54667,7151
1400000US11001009904,11001009904,"Census Tract 99.04, District of Columbia, District of Columbia",37931,9032
1400000US11001009905,11001009905,"Census Tract 99.05, District of Columbia, District of Columbia",36185,7736
1400000US11001009906,11001009906,"Census Tract 99.06, District of Columbia, District of Columbia",40085,11333
1400000US11001009907,11001009907,"Census Tract 99.07, District of Columbia, District of Columbia",24459,6046
1400000US11001010100,11001010100,"Census Tract 101, District of Columbia, District of Columbia",56771,9218
1400000US11001010200,11001010200,"Census Tract 102, District of Columbia, District of Columbia",76414,6861
1400000US11001010300,11001010300,"Census Tract 103, District of Columbia, District of Columbia",55910,6363
1400000US11001010400,11001010400,"Census Tract 104, District of Columbia, District of Columbia",29873,13910
1400000US11001010500,11001010500,"Census Tract 105, District of Columbia, District of Columbia",59583,13684
1400000US11001010600,11001010600,"Census Tract 106, District of Columbia, District of Columbia",76680,11730
1400000US11001010700,11001010700,"Census Tract 107, District of Columbia, District of Columbia",59522,11582
1400000US11001010800,11001010800,"Census Tract 108, District of Columbia, District of Columbia",13672,5129
1400000US11001010900,11001010900,"Census Tract 109, District of Columbia, District of Columbia",29667,7265
1400000US11001011000,11001011000,"Census Tract 110, District of Columbia, District of Columbia",74500,10625
1400000US11001011100,11001011100,"Census Tract 111, District of Columbia, District of Columbia",60268,9904
