GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
1400000US11001007707,11001007707,"Census Tract 77.07, District of Columbia, District of Columbia",49012,15267
1400000US11001007708,11001007708,"Census Tract 77.08, District of Columbia, District of Columbia",28438,8779
1400000US11001007709,11001007709,"Census Tract 77.09, District of Columbia, District of Columbia",33372,5550
1400000US11001007803,11001007803,"Census Tract 78.03, District of Columbia, District of Columbia",38074,10073
1400000US11001007804,11001007804,"Census Tract 78.04, District of Columbia, District of Columbia",39732,11674
1400000US11001007806,11001007806,"Census Tract 78.06, District of Columbia, District of Columbia",29638,7914
1400000US11001007807,11001007807,"Census Tract 78.07, District of Columbia, District of Columbia",38289,13530
1400000US11001007808,11001007808,"Census Tract 78.08, District of Columbia, District of Columbia",35718,10709
1400000US11001007809,11001007809,"Census Tract 78.09, District of Columbia, District of Columbia",39508,12699
1400000US11001007901,11001007901,"Census Tract 79.01, District of Columbia, District of Columbia",43854,7641
1400000US11001007903,11001007903,"Census Tract 79.03, District of Columbia, District of Columbia",50188,7317
1400000US11001008001,11001008001,"Census Tract 80.01, District of Columbia, District of Columbia",121776,16038
1400000US11001008002,11001008002,"Census Tract 80.02, District of Columbia, District of Columbia",110208,8592
1400000US11001008100,11001008100,"Census Tract 81, District of Columbia, District of Columbia",129340,16972
1400000US11001008200,11001008200,"Census Tract 82, District of Columbia, District of Columbia",102339,16335
1400000US11001008301,11001008301,"Census Tract 83.01, District of Columbia, District of Columbia",143787,25217
1400000US11001008302,11001008302,"Census Tract 83.02, District of Columbia, District of Columbia",120417,13732
1400000US11001008402,11001008402,"Census Tract 84.02, District of Columbia, District of Columbia",78375,13862
1400000US11001008410,11001008410,"Census Tract 84.10, District of Columbia, District of Columbia",107266,6298
1400000US11001008701,11001008701,"Census Tract 87.01, District of Columbia, District of Columbia",73611,15563
1400000US11001008702,11001008702,"Census Tract 87.02, District of Columbia, District of Columbia",48977,10905
1400000US11001008802,11001008802,"Census Tract 88.02, District of Columbia, District of Columbia",59000,9765
1400000US11001008803,11001008803,"Census Tract 88.03, District of Columbia, District of Columbia",20313,9709
1400000US11001008804,11001008804,"Census Tract 88.04, District of Columbia, District of Columbia",39766,7099
1400000US11001008903,11001008903,"Census Tract 89.03, District of Columbia, District of Columbia",37167,13299
1400000US11001008904,11001008904,"Census Tract 89.04, District of Columbia, District of Columbia",27031,8336
1400000US11001009000,11001009000,"Census Tract 90, District of Columbia, District of Columbia",34157,10359
1400000US11001009102,11001009102,"Census Tract 91.02, District of Columbia, District of Columbia",45517,10007
1400000US11001009201,11001009201,"Census Tract 92.01, District of Columbia, District of Columbia",52734,9360
1400000US11001009203,11001009203,"Census Tract 92.03, District of Columbia, District of Columbia",80250,39000
1400000US11001009204,11001009204,"Census Tract 92.04, District of Columbia, District of Columbia",21801,6320
1400000US11001009301,11001009301,"Census Tract 93.01, District of Columbia, District of Columbia",77636,10717
1400000US11001009302,11001009302,"Census Tract 93.02, District of Columbia, District of Columbia",62063,7311
1400000US11001009400,11001009400,"Census Tract 94, District of Columbia, District of Columbia",84726,13253
1400000US11001009501,11001009501,"Census Tract 95.01, District of Columbia, District of Columbia",42115,7388
1400000US11001009503,11001009503,"Census Tract 95.03, District of Columbia, District of Columbia",87167,11565
1400000US11001009504,11001009504,"Census Tract 95.04, District of Columbia, District of Columbia",71678,7040
1400000US11001009505,11001009505,"Census Tract 95.05, District of Columbia, District of Columbia",57472,24179
1400000US11001009507,11001009507,"Census Tract 95.07, District of Columbia, District of Columbia",60170,15821
1400000US11001009508,11001009508,"Census Tract 95.08, District of Columbia, District of Columbia",65046,12395
1400000US11001009509,11001009509,"Census Tract 95.09, District of Columbia, District of Columbia",60036,11464
1400000US11001009601,11001009601,"Census Tract 96.01, District of Columbia, District of Columbia",32794,11333
1400000US11001009602,11001009602,"Census Tract 96.02, District of Columbia, District of Columbia",23132,3813
1400000US11001009603,11001009603,"Census Tract 96.03, District of Columbia, District of Columbia",39013,6923
1400000US11001009604,11001009604,"Census Tract 96.04, District of Columbia, District of Columbia",49141,9533
1400000US11001009700,11001009700,"Census Tract 97, District of Columbia, District of Columbia",32404,10319
1400000US11001009801,11001009801,"Census Tract 98.01, District of Columbia, District of Columbia",24531,7450
1400000US11001009802,11001009802,"Census Tract 98.02, District of Columbia, District of Columbia",26932,9270
1400000US11001009803,11001009803,"Census Tract 98.03, District of Columbia, District of Columbia",20772,9627
1400000US11001009804,11001009804,"Census Tract 98.04, District of Columbia, District of Columbia",35819,2534
1400000US11001009807,11001009807,"Census Tract 98.07, District of Columbia, District of Columbia",43657,7290
1400000US11001009810,11001009810,"Census Tract 98.10, District of Columbia, District of Columbia",29840,7960
1400000US11001009811,11001009811,"Census Tract 98.11, District of Columbia, District of Columbia",28681,3541
1400000US11001009901,11001009901,"Census Tract 99.01, District of Columbia, District of Columbia",81134,7566
1400000US11001009902,11001009902,"Census Tract 99.02, District of Columbia, District of Columbia",52727,12385
1400000US11001009903,11001009903,"Census Tract 99.03, District of Columbia, District of Columbia",60574,14631
1400000US11001009904,11001009904,"Census Tract 99.04, District of Columbia, District of Columbia",33333,5717
1400000US11001009905,11001009905,"Census Tract 99.05, District of Columbia, District of Columbia",43626,4433
1400000US11001009906,11001009906,"Census Tract 99.06, District of Columbia, District of Columbia",46979,8489
1400000US11001009907,11001009907,"Census Tract 99.07, District of Columbia, District of Columbia",24735,7573
1400000US11001010100,11001010100,"Census Tract 101, District of Columbia, District of Columbia",90625,7950
1400000US11001010200,11001010200,"Census Tract 102, District of Columbia, District of Columbia",100670,15948
1400000US11001010300,11001010300,"Census Tract 103, District of Columbia, District of Columbia",60911,9576
1400000US11001010400,11001010400,"Census Tract 104, District of Columbia, District of Columbia",35417,6821
1400000US11001010500,11001010500,"Census Tract 105, District of Columbia, District of Columbia",69063,17166
1400000US11001010600,11001010600,"Census Tract 106, District of Columbia, District of Columbia",104688,14487
1400000US11001010700,11001010700,"Census Tract 107, District of Columbia, District of Columbia",71458,11940
1400000US11001010800,11001010800,"Census Tract 108, District of Columbia, District of Columbia",35129,8877
1400000US11001010900,11001010900,"Census Tract 109, District of Columbia, District of Columbia",33698,5593
1400000US11001011000,11001011000,"Census Tract 110, District of Columbia, District of Columbia",82548,13351
1400000US11001011100,11001011100,"Census Tract 111, District of Columbia, District of Columbia",68750,23168
